id,first_name,second_name,web_name,team,full_name
287,hamza,choudhury,choudhury,11,hamza choudhury
288,conor,coady,coady,11,conor coady
289,patson,daka,daka,11,patson daka
290,bobby,de cordova-reid,de cordova-reid,11,bobby de cordova-reid
291,wout,faes,faes,11,wout faes
292,michael,golding,golding,11,michael golding
293,mads,hermansen,hermansen,11,mads hermansen
294,daniel,iversen,iversen,11,daniel iversen
295,james,justin,justin,11,james justin
296,victor,kristiansen,kristiansen,11,victor kristiansen
297,wanya,marcal-madivadua,marcal,11,wanya marcal-madivadua
298,stephy,mavididi,mavididi,11,stephy mavididi
299,kasey,mcateer,mcateer,11,kasey mcateer
300,wilfred,ndidi,ndidi,11,wilfred ndidi
301,caleb,okoli,okoli,11,caleb okoli
302,ricardo,barbosa pereira,ricardo,11,ricardo barbosa pereira
303,harry,souttar,souttar,11,harry souttar
304,jakub,stolarczyk,stolarczyk,11,jakub stolarczyk
305,luke,thomas,thomas,11,luke thomas
306,jamie,vardy,vardy,11,jamie vardy
307,jannik,vestergaard,vestergaard,11,jannik vestergaard
308,danny,ward,ward,11,danny ward
309,harry,winks,winks,11,harry winks
501,oliver,skipp,skipp,11,oliver skipp
570,abdul,fatawu,afatawu,11,abdul fatawu
606,will,alves,alves,11,will alves
616,ben,nelson,nelson,11,ben nelson
635,bilal,el khannouss,el khannouss,11,bilal el khannouss
694,henry,cartwright,cartwright,11,henry cartwright
708,thomas,wilson-brown,wilson-brown,11,thomas wilson-brown
726,woyo,coulibaly,coulibaly,11,woyo coulibaly
754,ruud,van nistelrooij,van nistelrooy,11,ruud van nistelrooij
792,jeremy,monga,monga,11,jeremy monga
796,olabade,aluko,olabade aluko,11,olabade aluko
797,jake,evans,jake evans,11,jake evans
310,alisson,ramses becker,abecker,12,alisson ramses becker
311,trent,alexander-arnold,alexander-arnold,12,trent alexander-arnold
312,stefan,bajcetic maquieira,bajcetic,12,stefan bajcetic maquieira
313,conor,bradley,bradley,12,conor bradley
315,bobby,clark,clark,12,bobby clark
316,darwin,nunez ribeiro,darwin,12,darwin nunez ribeiro
317,diogo,teixeira da silva,diogo j,12,diogo teixeira da silva
318,ben,doak,doak,12,ben doak
319,harvey,elliott,elliott,12,harvey elliott
320,endo,wataru,endo,12,endo wataru
321,cody,gakpo,gakpo,12,cody gakpo
322,joe,gomez,gomez,12,joe gomez
323,ryan,gravenberch,gravenberch,12,ryan gravenberch
324,curtis,jones,jones,12,curtis jones
325,caoimhin,kelleher,kelleher,12,caoimhin kelleher
326,ibrahima,konate,konate,12,ibrahima konate
327,luis,diaz,luis diaz,12,luis diaz
328,mohamed,salah,msalah,12,mohamed salah
329,alexis,mac allister,mac allister,12,alexis mac allister
330,james,mcconnell,mcconnell,12,james mcconnell
331,tyler,morton,morton,12,tyler morton
332,nathaniel,phillips,nphillips,12,nathaniel phillips
333,jarell,quansah,quansah,12,jarell quansah
334,rhys,williams,rwilliams,12,rhys williams
335,andrew,robertson,robertson,12,andrew robertson
336,dominik,szoboszlai,szoboszlai,12,dominik szoboszlai
337,konstantinos,tsimikas,tsimikas,12,konstantinos tsimikas
339,virgil,van dijk,virgil,12,virgil van dijk
636,federico,chiesa,chiesa,12,federico chiesa
660,vitezslav,jaros,jaros,12,vitezslav jaros
669,harvey,davies,davies,12,harvey davies
688,treymaurice,nyoni,nyoni,12,treymaurice nyoni
692,amara,nallo,nallo,12,amara nallo
709,jayden,danns,danns,12,jayden danns
744,arne,slot,slot,12,arne slot
340,manuel,akanji,akanji,13,manuel akanji
341,nathan,ake,ake,13,nathan ake
342,bernardo,veiga de carvalho e silva,bernardo,13,bernardo veiga de carvalho e silva
343,oscar,bobb,bobb,13,oscar bobb
344,scott,carson,carson,13,scott carson
345,kevin,de bruyne,de bruyne,13,kevin de bruyne
346,jeremy,doku,doku,13,jeremy doku
347,ederson,santana de moraes,ederson m,13,ederson santana de moraes
348,phil,foden,foden,13,phil foden
349,jack,grealish,grealish,13,jack grealish
350,josko,gvardiol,gvardiol,13,josko gvardiol
351,erling,haaland,haaland,13,erling haaland
352,julian,alvarez,jalvarez,13,julian alvarez
353,joao,cavaco cancelo,joao cancelo,13,joao cavaco cancelo
354,mateo,kovacic,kovacic,13,mateo kovacic
355,rico,lewis,lewis,13,rico lewis
356,matheus luiz,nunes,matheus n,13,matheus luiz nunes
357,james,mcatee,mcatee,13,james mcatee
358,stefan,ortega moreno,ortega moreno,13,stefan ortega moreno
360,rodrigo rodri,hernandez,rodrigo,13,rodrigo rodri hernandez
361,ruben,gato alves dias,ruben,13,ruben gato alves dias
362,john,stones,stones,13,john stones
363,kyle,walker,walker,13,kyle walker
571,savio savinho,moreira de oliveira,savinho,13,savio savinho moreira de oliveira
607,nico,oreilly,oreilly,13,nico oreilly
625,ilkay,gundogan,gundogan,13,ilkay gundogan
626,issa,kabore,kabore,13,issa kabore
671,jacob,wright,wright,13,jacob wright
672,jahmai,simpson-pusey,simpson-pusey,13,jahmai simpson-pusey
675,josh,wilson-esbrand,wilson-esbrand,13,josh wilson-esbrand
698,divin,mubama,mubama,13,divin mubama
703,max,alleyne,alleyne,13,max alleyne
704,spike,brits,brits,13,spike brits
732,abdukodir,khusanov,khusanov,13,abdukodir khusanov
733,vitor,de oliveira nunes dos reis,vitor reis,13,vitor de oliveira nunes dos reis
736,pep,guardiola,guardiola,13,pep guardiola
755,omar,marmoush,marmoush,13,omar marmoush
765,nico,gonzalez,ngonzalez,13,nico gonzalez
785,claudio,echeverri,echeverri,13,claudio echeverri
364,amad,diallo,amad,14,amad diallo
365,antony matheus,dos santos,antony,14,antony matheus dos santos
366,bruno,borges fernandes,bfernandes,14,bruno borges fernandes
367,altay,bayindir,bayindir,14,altay bayindir
368,carlos henrique,casimiro,casemiro,14,carlos henrique casimiro
369,diogo,dalot teixeira,dalot,14,diogo dalot teixeira
370,christian,eriksen,eriksen,14,christian eriksen
371,jonny,evans,evans,14,jonny evans
372,alejandro,garnacho,garnacho,14,alejandro garnacho
373,hannibal,mejbri,hannibal,14,hannibal mejbri
374,tom,heaton,heaton,14,tom heaton
375,rasmus,hojlund,hojlund,14,rasmus hojlund
376,victor,lindelof,lindelof,14,victor lindelof
377,harry,maguire,maguire,14,harry maguire
378,kobbie,mainoo,mainoo,14,kobbie mainoo
379,tyrell,malacia,malacia,14,tyrell malacia
380,lisandro,martinez,martinez,14,lisandro martinez
381,scott,mctominay,mctominay,14,scott mctominay
382,mason,mount,mount,14,mason mount
383,andre,onana,onana,14,andre onana
384,facundo,pellistri rebollo,pellistri,14,facundo pellistri rebollo
387,luke,shaw,shaw,14,luke shaw
389,joshua,zirkzee,zirkzee,14,joshua zirkzee
572,leny,yoro,yoro,14,leny yoro
593,matthijs,de ligt,de ligt,14,matthijs de ligt
594,noussair,mazraoui,mazraoui,14,noussair mazraoui
613,toby,collyer,collyer,14,toby collyer
648,ethan,wheatley,wheatley,14,ethan wheatley
652,manuel,ugarte,ugarte,14,manuel ugarte
658,ayden,heaven,heaven,14,ayden heaven
667,jack,fletcher,fletcher,14,jack fletcher
670,harry,amass,amass,14,harry amass
673,jayce,fitzgerald,fitzgerald,14,jayce fitzgerald
691,godwill,kukonki,kukonki,14,godwill kukonki
745,ruben filipe,marques diogo amorim,amorim,14,ruben filipe marques diogo amorim
761,elyh,harrison,harrison,14,elyh harrison
766,patrick,dorgu,dorgu,14,patrick dorgu
776,chido,obi-martin,obi,14,chido obi-martin
777,tyler,fredricson,fredricson,14,tyler fredricson
778,jack,moorhouse,moorhouse,14,jack moorhouse
779,sekou,kone,kone,14,sekou kone
783,hubert,graczyk,graczyk,14,hubert graczyk
788,dermot,mee,dermot mee,14,dermot mee
390,alex,murphy,amurphy,15,alex murphy
391,miguel,almiron rejala,almiron,15,miguel almiron rejala
392,harvey,barnes,barnes,15,harvey barnes
393,sven,botman,botman,15,sven botman
394,bruno,guimaraes rodriguez moura,bruno g,15,bruno guimaraes rodriguez moura
395,dan,burn,burn,15,dan burn
396,martin,dubravka,dubravka,15,martin dubravka
398,anthony,gordon,gordon,15,anthony gordon
399,lewis,hall,hall,15,lewis hall
400,isaac,hayden,hayden,15,isaac hayden
401,alexander,isak,isak,15,alexander isak
402,jacob,murphy,jmurphy,15,jacob murphy
403,joelinton cassio,apolinario de lira,joelinton,15,joelinton cassio apolinario de lira
404,lloyd,kelly,kelly,15,lloyd kelly
405,emil,krafth,krafth,15,emil krafth
406,garang,kuol,kuol,15,garang kuol
407,jamaal,lascelles,lascelles,15,jamaal lascelles
408,jamal,lewis,lewis,15,jamal lewis
409,tino,livramento,livramento,15,tino livramento
410,sean,longstaff,longstaff,15,sean longstaff
411,lewis,miley,miley,15,lewis miley
412,odysseas,vlachodimos,odysseas,15,odysseas vlachodimos
413,nick,pope,pope,15,nick pope
414,john,ruddy,ruddy,15,john ruddy
415,fabian,schar,schar,15,fabian schar
416,matt,targett,targett,15,matt targett
417,sandro,tonali,tonali,15,sandro tonali
418,kieran,trippier,trippier,15,kieran trippier
419,joe,white,white,15,joe white
420,joe,willock,willock,15,joe willock
421,callum,wilson,wilson,15,callum wilson
574,miodrag,pivas,pivas,15,miodrag pivas
590,william,osula,osula,15,william osula
746,eddie,howe,howe,15,eddie howe
789,sean,neave,neave,15,sean neave
26,alex,moreno lopera,alex moreno,16,alex moreno lopera
422,ola,aina,aina,16,ola aina
423,elliot,anderson,anderson,16,elliot anderson
424,taiwo,awoniyi,awoniyi,16,taiwo awoniyi
425,willy,boly,boly,16,willy boly
426,josh,bowler,bowler,16,josh bowler
427,carlos miguel,dos santos pereira,cmiguel,16,carlos miguel dos santos pereira
428,eric,da silva moreira,da silva moreira,16,eric da silva moreira
429,danilo,dos santos de oliveira,danilo,16,danilo dos santos de oliveira
430,emmanuel,dennis,dennis,16,emmanuel dennis
431,nicolas,dominguez,dominguez,16,nicolas dominguez
432,anthony,elanga,elanga,16,anthony elanga
433,morgan,gibbs-white,gibbs-white,16,morgan gibbs-white
434,callum,hudson-odoi,hudson-odoi,16,callum hudson-odoi
435,alex,mighten,mighten,16,alex mighten
436,murillo,santiago costa dos santos,murillo,16,murillo santiago costa dos santos
437,neco,williams,nwilliams,16,neco williams
438,omar,richards,orichards,16,omar richards
439,lewis,obrien,obrien,16,lewis obrien
440,andrew,omobamidele,omobamidele,16,andrew omobamidele
441,jonathan,panzo,panzo,16,jonathan panzo
442,ibrahim,sangare,sangare,16,ibrahim sangare
443,matz,sels,sels,16,matz sels
444,harry,toffolo,toffolo,16,harry toffolo
446,hwang,ui-jo,ui-jo,16,hwang ui-jo
447,chris,wood,wood,16,chris wood
448,joe,worrall,worrall,16,joe worrall
449,ryan,yates,yates,16,ryan yates
573,nikola,milenkovic,milenkovic,16,nikola milenkovic
596,joao pedro,ferreira silva,jota silva,16,joao pedro ferreira silva
620,ramon,sosa,sosa,16,ramon sosa
653,felipe,rodrigues da silva,morato,16,felipe rodrigues da silva
706,zach,abbott,abbott,16,zach abbott
721,wayne,hennessey,hennessey,16,wayne hennessey
747,nuno herlander,simoes espirito santo,nuno,16,nuno herlander simoes espirito santo
14,aaron,ramsdale,ramsdale,17,aaron ramsdale
27,cameron,archer,archer,17,cameron archer
188,lesley,ugochukwu,ugochukwu,17,lesley ugochukwu
397,ryan,fraser,fraser,17,ryan fraser
451,samuel,amo-ameyaw,amo-ameyaw,17,samuel amo-ameyaw
452,joe,aribo,aribo,17,joe aribo
453,adam,armstrong,armstrong,17,adam armstrong
454,gavin,bazunu,bazunu,17,gavin bazunu
455,jan,bednarek,bednarek,17,jan bednarek
456,armel,bella-kotchap,bella-kotchap,17,armel bella-kotchap
457,james,bree,bree,17,james bree
458,shea,charles,charles,17,shea charles
459,samuel,edozie,edozie,17,samuel edozie
460,ronnie,edwards,edwards,17,ronnie edwards
461,taylor,harwood-bellis,harwood-bellis,17,taylor harwood-bellis
462,kamaldeen,sulemana,kamaldeen,17,kamaldeen sulemana
463,adam,lallana,lallana,17,adam lallana
464,juan,larios lopez,larios,17,juan larios lopez
465,mateusz,lis,lis,17,mateusz lis
466,joe,lumley,lumley,17,joe lumley
467,ryan,manning,manning,17,ryan manning
468,sekou,mara,mara,17,sekou mara
469,alex,mccarthy,mccarthy,17,alex mccarthy
470,paul,onuachu,onuachu,17,paul onuachu
471,will,smallbone,smallbone,17,will smallbone
472,jack,stephens,stephens,17,jack stephens
473,ross,stewart,stewart,17,ross stewart
474,sugawara,yukinari,sugawara,17,sugawara yukinari
475,charlie,taylor,taylor,17,charlie taylor
476,kyle,walker-peters,walker-peters,17,kyle walker-peters
477,nathan,wood-gordon,wood,17,nathan wood-gordon
515,maxwel,cornet,cornet,17,maxwel cornet
518,flynn,downes,downes,17,flynn downes
584,ben,brereton diaz,brereton diaz,17,ben brereton diaz
608,tyler,dibling,dibling,17,tyler dibling
623,mateus goncalo,espanha fernandes,mfernandes,17,mateus goncalo espanha fernandes
693,joseph,obrien-whitmarsh,obrien-whitmarsh,17,joseph obrien-whitmarsh
718,welington damascena,santos,welington,17,welington damascena santos
719,joachim,kayi-sanda,kayi sanda,17,joachim kayi-sanda
734,albert,gronbaek,gronbaek,17,albert gronbaek
748,simon,rusk,rusk,17,simon rusk
798,jay,robinson,jay robinson,17,jay robinson
82,dominic,solanke-mitchell,solanke,18,dominic solanke-mitchell
478,ashley,phillips,aphillips,18,ashley phillips
479,brandon,austin,austin,18,brandon austin
480,rodrigo,bentancur,bentancur,18,rodrigo bentancur
481,lucas,bergvall,bergvall,18,lucas bergvall
482,yves,bissouma,bissouma,18,yves bissouma
483,bryan,gil salvatierra,bryan,18,bryan gil salvatierra
484,ben,davies,davies,18,ben davies
485,alfie,devine,devine,18,alfie devine
486,radu,dragusin,dragusin,18,radu dragusin
487,emerson,leite de souza junior,eroyal,18,emerson leite de souza junior
488,fraser,forster,forster,18,fraser forster
489,archie,gray,gray,18,archie gray
490,pierre-emile,hojbjerg,hojbjerg,18,pierre-emile hojbjerg
491,brennan,johnson,johnson,18,brennan johnson
492,dejan,kulusevski,kulusevski,18,dejan kulusevski
493,giovani,lo celso,lo celso,18,giovani lo celso
494,james,maddison,maddison,18,james maddison
495,pedro,porro,pedro porro,18,pedro porro
496,sergio,reguilon,reguilon,18,sergio reguilon
497,richarlison,de andrade,richarlison,18,richarlison de andrade
498,cristian,romero,romero,18,cristian romero
499,pape matar,sarr,pmsarr,18,pape matar sarr
500,dane,scarlett,scarlett,18,dane scarlett
502,manor,solomon,solomon,18,manor solomon
503,son,heung-min,son,18,son heung-min
504,djed,spence,spence,18,djed spence
505,destiny,udogie,udogie,18,destiny udogie
506,micky,van de ven,van de ven,18,micky van de ven
507,alejo,veliz,veliz,18,alejo veliz
508,guglielmo,vicario,vicario,18,guglielmo vicario
509,timo,werner,werner,18,timo werner
510,alfie,whiteman,whiteman,18,alfie whiteman
609,will,lankshear,lankshear,18,will lankshear
610,mikey,moore,moore,18,mikey moore
612,wilson,odobert,odobert,18,wilson odobert
683,callum,olusesi,olusesi,18,callum olusesi
684,malachi,hardy,hardy,18,malachi hardy
689,luca,williams-barnett,williams-barnett,18,luca williams-barnett
699,alfie,dorrington,dorrington,18,alfie dorrington
700,maeson,king,king,18,maeson king
716,antonin,kinsky,kinsky,18,antonin kinsky
717,min-hyeok,yang,yang,18,min-hyeok yang
729,damola,ajayi,ajayi,18,damola ajayi
749,ange,postecoglou,postecoglou,18,ange postecoglou
760,dante,cassanova,cassanova,18,dante cassanova
767,kevin,danso,danso,18,kevin danso
768,mathys,tel,tel,18,mathys tel
123,evan,ferguson,ferguson,19,evan ferguson
388,aaron,wan-bissaka,wan-bissaka,19,aaron wan-bissaka
511,edson,alvarez velazquez,alvarez,19,edson alvarez velazquez
512,michail,antonio,antonio,19,michail antonio
513,alphonse,areola,areola,19,alphonse areola
514,jarrod,bowen,bowen,19,jarrod bowen
516,vladimir,coufal,coufal,19,vladimir coufal
517,aaron,cresswell,cresswell,19,aaron cresswell
519,george,earthy,earthy,19,george earthy
520,emerson,palmieri dos santos,emerson,19,emerson palmieri dos santos
521,lukasz,fabianski,fabianski,19,lukasz fabianski
522,wes,foderingham,foderingham,19,wes foderingham
523,danny,ings,ings,19,danny ings
524,max,kilman,kilman,19,max kilman
525,mohammed,kudus,kudus,19,mohammed kudus
526,luis guilherme,lira dos santos,lguilherme,19,luis guilherme lira dos santos
527,lucas,tolentino coelho de lima,lpaqueta,19,lucas tolentino coelho de lima
528,konstantinos,mavropanos,mavropanos,19,konstantinos mavropanos
529,nayef,aguerd,naguerd,19,nayef aguerd
530,tomas,soucek,soucek,19,tomas soucek
531,james,ward-prowse,ward-prowse,19,james ward-prowse
532,kurt,zouma,zouma,19,kurt zouma
576,andy,irving,irving,19,andy irving
587,crysencio,summerville,summerville,19,crysencio summerville
588,guido,rodriguez,grodriguez,19,guido rodriguez
589,niclas,fullkrug,fullkrug,19,niclas fullkrug
591,jean-clair,todibo,todibo,19,jean-clair todibo
643,kaelan,casey,casey,19,kaelan casey
654,carlos,soler,csoler,19,carlos soler
677,ollie,scarles,scarles,19,ollie scarles
686,ezra,mayers,mayers,19,ezra mayers
701,lewis,orford,orford,19,lewis orford
750,graham,potter,potter,19,graham potter
204,sam,johnstone,johnstone,20,sam johnstone
533,rayan,ait-nouri,ait-nouri,20,rayan ait-nouri
534,boubacar,traore,btraore,20,boubacar traore
535,jean-ricner,bellegarde,bellegarde,20,jean-ricner bellegarde
536,daniel,bentley,bentley,20,daniel bentley
537,francisco jorge,tomas oliveira,chiquinho,20,francisco jorge tomas oliveira
538,tawanda,chirewa,chirewa,20,tawanda chirewa
539,leon,chiwome,chiwome,20,leon chiwome
540,luke,cundle,cundle,20,luke cundle
541,matheus,santos carneiro da cunha,cunha,20,matheus santos carneiro da cunha
542,craig,dawson,dawson,20,craig dawson
543,matt,doherty,doherty,20,matt doherty
544,tommy,doyle,doyle,20,tommy doyle
545,fabio,silva,fabio silva,20,fabio silva
546,nathan,fraser,fraser,20,nathan fraser
547,enso,gonzalez,gonzalez,20,enso gonzalez
548,goncalo manuel,ganchinho guedes,guedes,20,goncalo manuel ganchinho guedes
549,hugo,bueno lopez,hbueno,20,hugo bueno lopez
550,hwang,hee-chan,hee chan,20,hwang hee-chan
551,joe,hodge,hodge,20,joe hodge
552,ki-jana,hoever,hoever,20,ki-jana hoever
553,joao victor,gomes da silva,jgomes,20,joao victor gomes da silva
554,jose,malheiro de sa,jose sa,20,jose malheiro de sa
555,sasa,kalajdzic,kalajdzic,20,sasa kalajdzic
556,tom,king,king,20,tom king
557,mario,lemina,mario jr,20,mario lemina
558,yerson,mosquera,mosquera,20,yerson mosquera
559,nelson,cabral semedo,nsemedo,20,nelson cabral semedo
561,pedro,cardoso de lima,pedro lima,20,pedro cardoso de lima
562,daniel,castelo podence,podence,20,daniel castelo podence
563,rodrigo,martins gomes,rgomes,20,rodrigo martins gomes
564,santiago,bueno,sbueno,20,santiago bueno
565,pablo,sarabia,sarabia,20,pablo sarabia
566,jorgen,strand larsen,strand larsen,20,jorgen strand larsen
567,toti antonio,gomes,toti,20,toti antonio gomes
637,bastien,meupiyou,meupiyou,20,bastien meupiyou
642,andre,trindade da costa neto,andre,20,andre trindade da costa neto
655,carlos roberto,forbs borges,forbs,20,carlos roberto forbs borges
664,alfie,pond,pond,20,alfie pond
682,tom,edozie,edozie,20,tom edozie
711,wes,okoduwa,okoduwa,20,wes okoduwa
720,emmanuel,agbadou,agbadou,20,emmanuel agbadou
751,vitor manuel,de oliveira lopes pereira,pereira,20,vitor manuel de oliveira lopes pereira
769,nasser,djiga,djiga,20,nasser djiga
770,marshall,munetsi,munetsi,20,marshall munetsi
784,mateus,mane,mane,20,mateus mane
